jour;categorie;value
2018-10-30;Professionnels;5657667418.0
2018-11-09;PME / PMI;5741595365.0
2018-11-14;Entreprises;14329999614.0
2018-11-14;PME / PMI;5825517611.0
2018-12-06;Professionnels;5459386231.0
2018-12-13;Résidentiels;27532352144.0
2018-12-13;Professionnels;6826881331.0
2018-12-31;PME / PMI;6541125759.0
2018-12-31;Professionnels;5515672557.0
2019-01-13;PME / PMI;4886696324.0
2019-02-19;PME / PMI;6248921629.0
2019-03-01;Entreprises;13857811694.0
2019-06-05;PME / PMI;4804617188.0
2019-06-09;PME / PMI;3347594396.0
2019-06-17;Résidentiels;10694235878.0
2019-06-17;Entreprises;13264234671.0
2019-06-22;Résidentiels;10787939240.0
2019-06-22;Entreprises;10074482193.0
2019-07-13;Professionnels;3694422948.0
2019-10-15;Entreprises;13918581066.0
2019-10-15;PME / PMI;4986952245.0
2019-11-04;PME / PMI;5540099714.0
2019-11-04;Professionnels;4718940626.0
2019-11-15;Résidentiels;24685083702.0
2019-11-22;Professionnels;6056625494.0
2019-12-05;Résidentiels;27872190080.0
2019-12-05;Entreprises;15218529248.0
2019-12-19;Professionnels;5714253669.0
2020-01-06;PME / PMI;6626846239.0
2020-01-31;Entreprises;14016660957.0
2020-01-31;Professionnels;5707298721.0
2020-02-01;Résidentiels;20478922840.0
2020-02-10;Professionnels;5449077049.0
2020-02-29;Résidentiels;22669164735.0
2020-03-16;Résidentiels;19825492338.0
2020-03-16;Professionnels;4608398688.0
2020-04-19;Professionnels;3023975016.0
2020-04-20;Résidentiels;13684567697.0
2020-04-20;PME / PMI;3533940229.0
2020-05-07;Entreprises;11287362091.0
2020-05-16;Professionnels;3413884705.0
2020-05-29;Entreprises;11845322140.0
2020-06-05;Professionnels;3779321299.0
2020-06-13;Entreprises;8888251450.0
2020-06-23;Entreprises;13473486570.0
2020-07-13;Entreprises;11302121070.0
2020-08-22;Entreprises;9477696005.0
2020-08-30;Entreprises;8311563851.0
2020-08-30;Professionnels;3126048785.0
2020-09-03;Résidentiels;11464422288.0
2020-11-04;Résidentiels;18910829563.0
2020-11-04;Professionnels;4605293822.0
2020-11-19;Entreprises;13732337609.0
2021-03-13;Résidentiels;21850524568.0
2021-03-19;Entreprises;15919339294.0
2016-03-28;Résidentiels;20001934157.0
2016-03-28;PME / PMI;4426623866.0
2016-04-23;Professionnels;4180842397.0
2016-05-08;Entreprises;8201543042.0
2016-07-17;Résidentiels;11129900345.0
2016-10-29;Entreprises;10067433401.0
2016-11-06;PME / PMI;4101577852.0
2016-11-21;Professionnels;5242345559.0
2016-11-24;Résidentiels;18450971032.0
2017-01-02;PME / PMI;7177654480.0
2017-01-24;Résidentiels;31160299761.0
2017-03-13;Professionnels;4989176659.0
2017-04-15;Résidentiels;14984488569.0
2017-04-17;Entreprises;9546889591.0
2017-04-18;Résidentiels;15249839487.0
2017-04-22;Résidentiels;16079139988.0
2017-05-05;PME / PMI;4894423570.0
2017-05-29;PME / PMI;4674914108.0
2017-06-05;PME / PMI;3290422949.0
2017-09-17;PME / PMI;3509175352.0
2017-10-03;PME / PMI;4704016752.0
2017-10-10;Professionnels;4415471345.0
2017-12-03;Professionnels;5781964820.0
2017-12-04;Professionnels;6596909029.0
2018-01-03;Entreprises;13667981858.0
2018-01-03;Professionnels;5967978791.0
2018-01-29;Professionnels;5889585606.0
2018-02-08;Résidentiels;30018061315.0
2018-03-14;Entreprises;14790174912.0
2018-03-18;PME / PMI;4889742688.0
2018-03-21;PME / PMI;6920843232.0
2018-03-27;Professionnels;5789888655.0
2018-04-04;Résidentiels;17851570386.0
2018-04-20;Résidentiels;11461650487.0
2018-05-02;Résidentiels;15594867417.0
2018-05-12;Résidentiels;12583758279.0
2018-05-12;Entreprises;9314146555.0
2018-05-12;PME / PMI;3671318950.0
2018-05-25;Résidentiels;11043167565.0
2018-05-29;Résidentiels;10746623648.0
2018-06-10;Professionnels;2855057289.0
2018-07-05;Entreprises;15003246173.0
2018-07-05;Professionnels;3972474456.0
2018-07-23;PME / PMI;5184313010.0
2018-07-24;PME / PMI;5360843024.0
2018-08-07;Résidentiels;11060980681.0
2018-08-26;Professionnels;3029971075.0
2018-09-04;Entreprises;14159406254.0
2018-09-11;Résidentiels;10159352367.0
2018-10-13;Entreprises;10031900772.0
2018-11-26;Résidentiels;23504191876.0
2018-11-26;Entreprises;14445748178.0
2018-12-04;Résidentiels;18311140649.0
2018-12-04;Entreprises;14563747937.0
2019-01-07;Résidentiels;27496881595.0
2019-01-07;PME / PMI;6964602446.0
2019-02-05;PME / PMI;7410943183.0
2019-04-11;PME / PMI;5638165843.0
2019-04-18;Professionnels;4278142382.0
2019-05-23;Professionnels;3857122089.0
2019-06-23;Entreprises;8999209180.0
2019-08-15;Résidentiels;10266870092.0
2019-08-15;PME / PMI;3410006103.0
2019-08-16;Professionnels;3560787306.0
2019-09-19;Professionnels;3901779845.0
2019-10-05;Entreprises;9774208478.0
2019-10-20;Résidentiels;15158253644.0
2019-10-20;Professionnels;3685056351.0
2019-10-21;Entreprises;13084287883.0
2019-11-19;Entreprises;15172236602.0
2019-12-29;Résidentiels;26959694547.0
2020-01-22;PME / PMI;7042457743.0
2020-01-24;PME / PMI;6959555213.0
2020-02-08;Résidentiels;23575384076.0
2020-02-11;Professionnels;5890461801.0
2020-02-20;Professionnels;5655070941.0
2020-03-27;Résidentiels;21029175025.0
2020-03-27;PME / PMI;4410140681.0
2020-04-17;Résidentiels;12968389671.0
2020-04-17;PME / PMI;3560670788.0
2020-04-17;Professionnels;3258151542.0
2020-05-10;Professionnels;2883659614.0
2020-06-02;Professionnels;3953307951.0
2020-06-18;Entreprises;12784010772.0
2020-06-25;Résidentiels;11291901085.0
2020-06-28;Professionnels;3123525447.0
2020-06-29;Résidentiels;11137669160.0
2020-06-29;PME / PMI;4515484723.0
2020-07-01;PME / PMI;4835726586.0
2020-07-21;Entreprises;14155931914.0
2020-08-19;Professionnels;3794093724.0
2020-09-23;Résidentiels;11000038915.0
2020-09-23;Professionnels;3897578970.0
2020-10-17;Professionnels;4784235755.0
2020-11-08;Résidentiels;17614793225.0
2020-12-04;PME / PMI;6089475026.0
2020-12-15;PME / PMI;5768482743.0
2020-12-29;Entreprises;11064514777.0
2020-12-29;PME / PMI;6126358075.0
2021-01-26;Professionnels;6670384352.0
2021-02-06;PME / PMI;3054652354.0
2021-02-10;Professionnels;6523835931.0
2021-03-10;Résidentiels;23164819246.0
2016-04-22;Résidentiels;14075244513.0
2016-05-02;Résidentiels;17025242211.0
2016-05-02;Entreprises;13096928304.0
2016-05-02;Professionnels;4493393204.0
2016-05-06;Entreprises;10661909059.0
2016-05-28;Entreprises;9892340433.0
2016-05-28;Professionnels;3455558699.0
2016-06-10;Professionnels;3949539516.0
2016-06-17;Professionnels;4078127902.0
2016-06-26;Professionnels;2999705583.0
2016-07-12;Résidentiels;10540019545.0
2016-07-16;Entreprises;9972590705.0
2016-07-16;PME / PMI;4105120130.0
2016-07-28;Professionnels;3803389155.0
2016-08-27;Résidentiels;11452768227.0
2016-09-12;PME / PMI;4822065788.0
2016-10-19;Entreprises;14416726263.0
2016-11-11;Entreprises;11118067049.0
2016-11-16;Résidentiels;20009698856.0
2016-11-16;Entreprises;14839441219.0
2016-11-16;Professionnels;5679869099.0
2016-12-19;Résidentiels;27339097952.0
2016-12-19;PME / PMI;6828168383.0
2017-01-26;Professionnels;8016370354.0
2017-02-02;Professionnels;6100952582.0
2017-02-10;Entreprises;15009209874.0
2017-02-11;Résidentiels;28865652695.0
2017-03-05;Résidentiels;24068328222.0
2017-03-23;Professionnels;5439978201.0
2017-04-04;Professionnels;4532402172.0
2017-04-25;Résidentiels;15250355168.0
2017-04-28;Entreprises;13800759099.0
2017-06-04;Résidentiels;11397793259.0
2017-06-04;Entreprises;8474767511.0
2017-07-10;Entreprises;14014002813.0
2017-10-01;Professionnels;3251704443.0
2017-11-11;Résidentiels;21257430631.0
2017-11-14;Résidentiels;21930656966.0
2017-11-16;Professionnels;6215697551.0
2018-01-31;Résidentiels;22679511149.0
2018-03-23;Entreprises;14700353996.0
2018-03-23;PME / PMI;6591756853.0
2018-04-08;Résidentiels;16332798408.0
2018-04-10;Résidentiels;15739982823.0
2018-04-19;Entreprises;13959848790.0
2018-04-19;PME / PMI;4648350265.0
2018-04-21;Résidentiels;11954366198.0
2018-04-21;Professionnels;3323256198.0
2018-05-08;PME / PMI;3065266812.0
2018-05-10;Résidentiels;12339834814.0
2018-05-15;PME / PMI;5174201888.0
2018-05-20;Résidentiels;12642476520.0
2018-07-07;Professionnels;3714800975.0
2018-08-28;Entreprises;14006977537.0
2018-09-05;PME / PMI;4845290603.0
2018-10-10;Résidentiels;11684946510.0
2018-10-10;PME / PMI;4985329493.0
2018-10-10;Professionnels;4113149934.0
2018-10-18;Résidentiels;11244692484.0
2018-11-03;PME / PMI;4811802063.0
2018-11-03;Professionnels;4963889276.0
2018-12-17;Résidentiels;25113673871.0
2018-12-17;Entreprises;14387497768.0
2019-01-15;Entreprises;15139937541.0
2019-01-27;PME / PMI;4983489371.0
2019-02-07;Résidentiels;24262491917.0
2019-02-09;PME / PMI;5435363705.0
2019-03-15;PME / PMI;5857851751.0
2019-03-22;Résidentiels;17713496885.0
2019-03-24;Résidentiels;18203881613.0
2019-04-10;Professionnels;4795661186.0
2019-04-23;Professionnels;4006350463.0
2019-05-31;PME / PMI;4006841888.0
2019-06-11;Entreprises;13309336743.0
2019-06-11;Professionnels;3810628885.0
2019-06-21;Professionnels;3758729023.0
2019-06-27;Professionnels;4291395005.0
2019-07-15;Résidentiels;10448696174.0
2019-07-15;Entreprises;13635039207.0
2019-09-28;Entreprises;9849523629.0
2019-10-11;Entreprises;13508730710.0
2019-11-13;Professionnels;5887909989.0
2019-12-27;PME / PMI;5946512793.0
2020-01-03;PME / PMI;6250532506.0
2020-01-03;Professionnels;5985572385.0
2020-02-16;Entreprises;9127595550.0
2020-03-20;Résidentiels;16398255453.0
2020-04-05;Professionnels;3458920528.0
2020-04-13;Entreprises;7987931867.0
2020-04-13;PME / PMI;2484002557.0
2020-05-09;PME / PMI;2970415901.0
2020-05-09;Professionnels;2973511257.0
2020-06-16;Professionnels;3597221784.0
2020-06-26;Résidentiels;11245870849.0
2020-07-07;Résidentiels;11356240373.0
2020-08-15;Résidentiels;12229180377.0
2020-09-15;Résidentiels;11375983528.0
2020-09-22;Entreprises;13823578062.0
2020-09-22;PME / PMI;5082504308.0
2020-09-22;Professionnels;3936469315.0
2020-09-27;Résidentiels;15874246221.0
2020-09-28;Résidentiels;14662174244.0
2020-09-28;PME / PMI;5287042523.0
2020-09-29;PME / PMI;5226431348.0
2020-09-29;Professionnels;4262682402.0
2020-10-11;Entreprises;8617927713.0
2020-10-16;Professionnels;5339640244.0
2020-10-20;PME / PMI;5477582624.0
2020-12-02;Résidentiels;24907446300.0
2020-12-02;Entreprises;14630573872.0
2020-12-13;Professionnels;5022177509.0
2020-12-23;Professionnels;5022339290.0
2021-01-09;Entreprises;13525039579.0
2016-03-30;Résidentiels;17770195455.0
2016-05-10;Résidentiels;11811654327.0
2016-05-14;Résidentiels;13819600605.0
2016-05-14;Professionnels;3796406001.0
2016-05-24;Professionnels;4124862498.0
2016-06-06;Résidentiels;11647626462.0
2016-06-28;Entreprises;14317678774.0
2016-07-10;Professionnels;3075797858.0
2016-07-25;Professionnels;3562774979.0
2016-08-12;Professionnels;3634803080.0
2016-08-31;Professionnels;3832578616.0
2016-10-06;PME / PMI;4899931322.0
2016-11-12;Professionnels;5464732497.0
2016-11-30;Entreprises;15526813379.0
2016-12-01;Entreprises;15608266923.0
2016-12-02;Résidentiels;26255439568.0
2016-12-03;Résidentiels;27198203278.0
2016-12-03;PME / PMI;5574669125.0
2016-12-03;Professionnels;6012842117.0
2016-12-06;Professionnels;6561685747.0
2016-12-08;Entreprises;15346787770.0
2017-01-18;Professionnels;8035309731.0
2017-02-13;Résidentiels;24049764587.0
2017-02-16;Entreprises;14724879785.0
2017-03-06;Résidentiels;22479305878.0
2017-03-18;Résidentiels;18634249779.0
2017-03-18;PME / PMI;4796352197.0
2017-04-07;PME / PMI;4983201885.0
2017-04-08;Entreprises;9880462224.0
2017-04-29;Résidentiels;17605440726.0
2017-04-29;Entreprises;10046512634.0
2017-04-29;Professionnels;4260168395.0
2017-05-26;PME / PMI;3919430229.0
2017-07-12;Résidentiels;10405238150.0
2017-07-12;Entreprises;14852233873.0
2017-07-17;Professionnels;3660805701.0
2017-08-08;PME / PMI;4751042549.0
2017-09-18;Entreprises;13397771951.0
2017-09-25;Entreprises;13411227247.0
2017-09-25;Professionnels;3893263047.0
2017-09-26;Professionnels;4133101755.0
2017-09-28;PME / PMI;4748985921.0
2017-10-04;Résidentiels;12164438140.0
2017-10-24;PME / PMI;4874358270.0
2017-11-08;Résidentiels;21605621707.0
2017-11-08;PME / PMI;6315043189.0
2017-12-01;Professionnels;7244436431.0
2018-03-02;Entreprises;15013006419.0
2018-03-02;Professionnels;7193579644.0
2018-03-03;Résidentiels;27402844492.0
2018-04-23;Professionnels;3563338521.0
2018-06-11;PME / PMI;4641314843.0
2018-06-22;Entreprises;13731225402.0
2018-07-27;Entreprises;14301955917.0
2018-10-02;Résidentiels;12370472404.0
2018-10-02;Professionnels;4271004698.0
2018-10-27;Professionnels;4532126590.0
2018-12-23;PME / PMI;4406900590.0
2019-02-13;PME / PMI;6701224929.0
2019-02-17;Résidentiels;22682331306.0
2019-02-28;PME / PMI;5845042909.0
2019-03-04;Professionnels;5202040313.0
2019-03-10;Professionnels;4259228982.0
2019-03-19;Professionnels;5424621389.0
2019-03-20;Entreprises;14588849575.0
2019-03-20;Professionnels;5240686336.0
2019-03-31;Entreprises;8776028576.0
2019-04-30;Résidentiels;14210015196.0
2019-05-10;Entreprises;13274007862.0
2019-05-14;PME / PMI;5081200975.0
2019-05-15;Professionnels;3991485606.0
2019-05-25;Professionnels;3514070294.0
2019-06-20;Entreprises;14161586031.0
2019-07-18;Entreprises;14732563820.0
2019-07-19;Résidentiels;10635449553.0
2019-08-10;PME / PMI;4059167772.0
2019-08-12;Entreprises;10703792414.0
2019-09-02;PME / PMI;4709979161.0
2019-09-02;Professionnels;3672039214.0
2019-09-04;Résidentiels;10659240398.0
2019-09-04;Entreprises;14043418105.0
2019-09-07;Résidentiels;11130429680.0
2019-09-07;Professionnels;3545642714.0
2019-12-24;Résidentiels;21395748019.0
2019-12-25;Entreprises;8712324194.0
2020-01-08;PME / PMI;6332160379.0
2020-02-14;PME / PMI;6068898817.0
2020-03-04;Entreprises;14653511750.0
2020-03-28;Professionnels;3789415731.0
2020-04-23;Résidentiels;13012985200.0
2020-04-23;Professionnels;3234554171.0
2020-05-17;Résidentiels;13644942788.0
2020-05-18;Entreprises;11198693549.0
2020-05-19;Professionnels;3456446812.0
2020-06-06;Professionnels;3339066799.0
2020-07-26;PME / PMI;3711416137.0
2020-09-26;Professionnels;3814116557.0
2020-10-03;PME / PMI;4268625150.0
2020-10-03;Professionnels;4275813217.0
2020-10-13;Professionnels;5104537142.0
2020-10-19;Professionnels;5047589840.0
2020-10-28;PME / PMI;5446832511.0
2020-10-29;Résidentiels;16903836807.0
2020-11-03;Résidentiels;16320786325.0
2020-11-13;Professionnels;4438201531.0
2020-11-14;Résidentiels;16894736171.0
2020-11-27;PME / PMI;5575463359.0
2020-12-06;Entreprises;9631099725.0
2020-12-11;Résidentiels;25350801799.0
2020-12-16;Entreprises;14092878483.0
2021-01-29;PME / PMI;3400476874.0
2021-01-31;Résidentiels;23936197346.0
2021-02-13;Entreprises;13588868878.0
2021-02-17;Entreprises;16309612300.0
2021-02-17;Professionnels;5646573844.0
2021-02-28;Résidentiels;22270057166.0
2021-03-07;Professionnels;4464967638.0
2021-03-08;PME / PMI;3402854525.0
2016-03-27;Professionnels;4210304740.0
2016-04-13;PME / PMI;5238320900.0
2016-05-27;Résidentiels;11160064204.0
2016-06-03;Professionnels;4384542676.0
2016-06-18;PME / PMI;4027857500.0
2016-06-23;Résidentiels;10893532903.0
2016-06-27;PME / PMI;4728647882.0
2016-07-13;Professionnels;3794085819.0
2016-07-18;PME / PMI;4968724454.0
2016-07-24;Entreprises;8987289859.0
2016-08-03;Entreprises;12640693129.0
2016-08-15;Professionnels;2935225776.0
2016-08-30;Résidentiels;10568600610.0
2016-09-27;Résidentiels;10934489347.0
2016-12-21;Résidentiels;27042758731.0
2016-12-21;Entreprises;14551960434.0
2016-12-21;PME / PMI;6597614178.0
2016-12-26;Résidentiels;21667610985.0
2016-12-29;Résidentiels;28108502383.0
2017-01-03;Résidentiels;29966955410.0
2017-01-03;Entreprises;15081903722.0
2017-01-14;Entreprises;11300168047.0
2017-01-14;Professionnels;6405402168.0
2017-01-20;Professionnels;8025537295.0
2017-02-20;Résidentiels;21639367443.0
2017-03-07;Résidentiels;22122550960.0
2017-05-06;Entreprises;9944728799.0
2017-05-13;Entreprises;9901938154.0
2017-06-17;Résidentiels;11263278682.0
2017-07-09;Résidentiels;11431632329.0
2017-07-11;Résidentiels;10277996308.0
2017-07-15;Professionnels;3453787233.0
2017-08-21;PME / PMI;4552180769.0
2017-08-21;Professionnels;3489229891.0
2017-09-08;Entreprises;13705079615.0
2017-09-13;Professionnels;4111646569.0
2017-10-16;Résidentiels;12162897850.0
2017-11-07;PME / PMI;6371470962.0
2017-11-28;Professionnels;6460554632.0
2017-12-08;Professionnels;6818431263.0
2018-02-03;Professionnels;6062497414.0
2018-02-18;Résidentiels;26308760092.0
2018-03-11;PME / PMI;4431792914.0
2018-04-26;Résidentiels;11973027252.0
2018-04-26;PME / PMI;4770819860.0
2018-05-06;Résidentiels;12751630969.0
2018-05-07;Résidentiels;12349387689.0
2018-05-18;Professionnels;4011058967.0
2018-05-24;PME / PMI;4770805632.0
2018-06-05;Résidentiels;10588867774.0
2018-06-19;Résidentiels;10459871753.0
2018-06-19;PME / PMI;4958659032.0
2018-07-04;Professionnels;4042232566.0
2018-08-05;Professionnels;3412183588.0
2018-08-23;PME / PMI;4901308096.0
2018-08-23;Professionnels;3837026242.0
2018-09-15;Professionnels;3653478748.0
2018-09-20;Entreprises;14693463741.0
2018-09-28;Entreprises;13852591934.0
2018-10-12;PME / PMI;4883442392.0
2018-10-14;Professionnels;3304147141.0
2018-10-22;PME / PMI;4952924907.0
2018-11-18;Résidentiels;23169640870.0
2018-12-22;Résidentiels;21472085954.0
2018-12-22;Professionnels;5148229141.0
2019-01-10;PME / PMI;7297114308.0
2019-01-14;Entreprises;14305080541.0
2019-01-20;PME / PMI;5218119679.0
2019-04-03;PME / PMI;5751694205.0
2019-04-06;Professionnels;4687972743.0
2019-05-11;Entreprises;9790059373.0
2019-07-02;PME / PMI;5292588221.0
2019-07-06;Professionnels;3855309909.0
2019-08-19;Résidentiels;10309868897.0
2019-08-19;Entreprises;11398817687.0
2019-08-19;PME / PMI;4579112437.0
2019-09-01;Entreprises;8749765208.0
2019-09-03;Entreprises;13949413090.0
2019-09-03;Professionnels;3893836681.0
2019-09-06;Résidentiels;10505861681.0
2019-09-22;Résidentiels;11733424700.0
2019-09-22;PME / PMI;3260450852.0
2019-10-07;PME / PMI;4902803076.0
2019-10-28;Entreprises;13145762499.0
2019-11-20;Entreprises;15169530463.0
2019-11-20;Professionnels;6321359467.0
2019-12-09;Entreprises;14274266061.0
2019-12-23;Entreprises;11435954632.0
2020-01-14;Résidentiels;23152264841.0
2020-01-21;Professionnels;6886366570.0
2020-02-03;Résidentiels;18520235828.0
2020-02-03;Entreprises;13688454787.0
2020-03-29;Résidentiels;22243187741.0
2020-03-31;Professionnels;4185840255.0
2020-04-01;PME / PMI;4241798464.0
2020-04-22;PME / PMI;3622145371.0
2020-04-25;Résidentiels;13183569858.0
2020-04-29;Entreprises;11257085093.0
2020-05-11;Entreprises;11073942296.0
2020-07-17;PME / PMI;5000671056.0
2020-08-04;Professionnels;3853534555.0
2020-08-27;Résidentiels;11390466252.0
2020-08-27;PME / PMI;4843211295.0
2020-09-07;PME / PMI;5109814917.0
